327 13156 58179
0 0     5.955828e+02 2.005725e+02
86 6990     2.591653e+02 -1.586208e+02
86 7182     4.053235e+02 -1.549333e+02
86 8209     -7.723566e+01 -1.461558e+02
86 8210     -1.524451e+02 -1.449055e+02
86 8211     7.263738e+02 -1.432408e+02
86 8212     6.594861e+02 -1.364998e+02
86 1319     9.857037e+01 -1.300535e+02
86 7187     4.907228e+02 -1.641876e+02
86 8213     4.164713e+02 -1.161169e+02
86 7004     9.630109e+01 -1.021595e+02
86 8214     3.219983e+01 -9.965723e+01
86 5017     -1.844807e+02 -9.617102e+01
86 8215     2.385442e+02 -8.818176e+01
86 3175     6.876527e+02 -8.059991e+01
86 1298     2.327603e+02 -7.179169e+01
86 1306     -2.267200e+02 -2.158461e+02
86 8216     -2.275214e+02 -3.128705e+01
86 8217     4.607976e+02 4.445060e+02
86 8218     6.503833e+02 -2.295406e+02
86 8219     5.748065e+02 -2.250995e+02
86 7184     4.521274e+02 -2.242175e+02
86 8220     3.961143e+02 -6.870825e+01
86 8221     1.329747e+02 -2.112510e+02
86 1310     1.108710e+02 -1.953605e+02
86 8222     2.334088e+02 -1.891638e+02
86 6994     5.109252e+02 -1.868497e+02
86 7178     5.654208e+02 -1.690427e+02
86 8223     -1.517175e+02 -1.687283e+02
86 6628     -4.752533e+01 -1.656176e+02
86 2832     -4.002771e+01 4.669769e+01
86 3154     7.415304e+02 2.071674e+01
86 1307     -1.863228e+02 3.382709e+01
86 2545     -5.493223e+02 3.580090e+01
86 7190     4.057103e+02 3.766046e+01
86 1608     -3.100026e+02 3.831787e+01
86 8224     4.867782e+02 4.581317e+01
86 7000     -1.176154e+01 -1.060657e+01
86 8225     -4.072085e+02 6.327014e+01
86 5580     8.284332e+01 7.114795e+01
86 1518     -3.154626e+01 7.831921e+01
86 7192     4.795542e+02 8.760358e+01
86 8226     6.207328e+02 9.552426e+01
86 7150     4.101444e+02 9.822076e+01
86 8227     -6.081066e+02 9.667450e+01
86 8228     6.879974e+01 -4.625482e+01
86 8229     2.074635e+02 -6.510968e+01
86 3177     -2.346802e+00 -6.354327e+01
86 1716     -2.666123e+02 -5.994305e+01
86 3176     3.559779e+02 -5.729523e+01
86 3174     3.228518e+02 -5.634576e+01
86 104     -3.116712e+02 -5.627527e+01
86 8230     7.350505e+02 -5.439294e+01
86 8231     1.090240e+01 -5.242773e+01
86 4985     -3.312396e+01 9.993509e+01
86 107     1.869045e+02 -4.430194e+01
86 6996     8.454248e+01 -4.293732e+01
86 8232     3.816554e+02 -2.674591e+01
86 6999     8.553918e+01 -2.251813e+01
86 8233     -4.357343e+02 -2.020856e+01
86 8234     -4.603973e+02 -2.044299e+01
86 1304     -6.966022e+01 -1.614136e+01
86 5491     8.358868e+01 1.816257e+02
86 8235     1.318419e+02 3.547120e+02
86 8236     -5.042606e+02 5.635468e+01
86 8237     4.042114e+01 1.208748e+02
86 8238     4.505405e+02 8.036334e+01
86 8239     6.116500e+02 1.082185e+02
86 2754     7.217308e+02 9.560858e+01
86 8240     -1.132599e+01 1.870251e+02
87 8241     -3.060075e+02 -5.721741e+00
87 2381     2.221131e+02 -3.934814e+00
87 3074     -5.989545e+02 1.232039e+02
87 8242     -3.041500e+02 7.497351e+01
87 8243     5.255295e+02 7.064923e+01
87 7902     2.954562e+02 1.965652e+02
87 7906     2.484875e+01 2.627257e+02
87 2411     2.767775e+02 -5.414630e+01
87 7908     1.171295e+02 -7.292938e+01
87 3077     -6.132050e+02 -7.673108e+01
87 530     -5.014042e+02 2.752903e+02
87 1467     -6.148780e+02 -1.117901e+02
87 7907     1.800365e+02 -6.552399e+01
87 8244     -6.347834e+02 4.498563e+02
87 8245     -6.902126e+02 4.092875e+02
87 8246     -5.012981e+02 3.311797e+02
87 164     -5.680546e+02 2.774692e+02
87 7920     -6.650897e+01 2.676423e+02
87 7912     -7.131627e+02 2.594073e+02
87 2486     3.189788e+02 2.527706e+02
87 8247     -6.968091e+02 1.424451e+02
87 7914     1.096134e+02 -3.831262e+01
87 6870     4.603882e-01 -5.317218e+01
87 7913     5.354370e+01 3.148193e+00
87 247     -4.260290e+02 1.077167e+01
87 8248     -7.685173e+02 8.546808e+01
87 7915     4.516382e+01 8.734106e+01
87 7850     -5.256432e+02 1.160339e+02
87 3206     -2.854510e+02 1.179664e+02
87 2906     -4.286462e+02 1.257802e+02
87 7928     -4.901559e+02 1.304264e+02
87 1510     -5.639125e+02 1.350059e+02
87 3266     6.698379e+02 8.765063e+01
87 8249     -4.784765e+02 1.947133e+02
87 7930     6.640958e+02 1.580294e+02
87 581     -4.606113e+02 1.557596e+02
87 8250     -3.646344e+01 1.027421e+02
87 7931     -4.523033e+02 2.203124e+02
87 7932     -5.176509e+02 2.386574e+02
87 1453     -5.511394e+02 2.412546e+02
87 7934     1.967358e+02 -3.061072e+01
87 683     -5.759601e+02 -9.694550e+01
87 8251     -3.315509e+02 -8.515210e+01
87 6385     -4.465017e+02 -5.131110e+01
87 3207     -3.958304e+02 -4.441809e+01
87 1520     -6.037667e+02 9.680875e+01
87 7935     3.009983e+02 -2.008539e+01
87 8252     -1.882493e+02 1.534790e+00
87 617     8.891949e+01 1.528448e+01
87 7937     -2.957621e+02 4.910651e+01
87 7936     2.494767e+02 6.141797e+01
87 2450     2.701346e+02 8.819751e+01
87 7919     2.230232e+02 8.695801e+01
87 588     -6.194610e+02 1.658401e+02
87 7927     1.974323e+02 9.745114e+01
87 3220     3.140359e+02 9.237430e+01
87 1454     -6.519810e+02 2.032663e+02
87 589     -5.747435e+02 1.626158e+02
87 1489     -4.992517e+02 1.584453e+02
87 7508     -4.161700e+02 1.525233e+02
87 8253     -3.464738e+02 1.468013e+02
87 7942     3.466559e+02 1.314936e+02
87 7972     2.612675e+02 1.201406e+02
87 668     -3.862627e+02 1.155427e+02
87 8254     -6.675963e+02 4.300337e+02
87 8255     -7.133242e+02 4.169654e+02
87 8256     2.868048e+02 2.313363e+02
87 6880     -4.522604e+02 3.033779e+02
87 3091     -7.604786e+02 2.904809e+02
87 5101     -6.710797e+02 2.808235e+02
87 656     -4.908627e+02 2.408564e+02
87 8257     -4.498029e+02 2.373763e+02
87 8258     -4.112254e+02 2.351276e+02
87 4273     -4.420250e+02 -2.026086e+01
87 7941     4.674615e+02 9.916629e+01
87 2508     5.392059e+02 -2.366541e+01
87 2999     -5.394183e+02 -3.969293e+01
87 2493     5.343829e+01 -4.662555e+01
87 7955     4.061110e+02 -6.309363e+01
87 3218     2.466779e+02 9.534024e+01
87 746     -5.344277e+02 -9.614453e+01
87 728     -5.344609e+02 -1.333373e+02
87 7933     3.835408e+02 1.645221e+01
87 8259     -6.462968e+02 -1.028508e+02
87 6148     5.599365e+01 8.882205e+01
87 7940     1.707234e+02 8.650629e+01
87 7945     5.899545e+02 4.669312e+01
87 7944     2.305969e+02 3.512708e+01
87 3237     -4.491811e+02 3.064685e+01
87 5227     -1.767111e+02 2.812604e+01
87 1522     -5.491840e+02 1.365210e+01
87 8260     1.980377e+02 2.638892e+01
87 8261     1.760517e+02 2.438153e+01
87 7946     2.883181e+02 2.502734e+01
87 2519     2.704513e+02 4.209100e+01
87 8262     -3.810315e+02 1.497074e+02
87 7952     8.164099e+01 2.416778e+02
87 7953     2.224254e+02 2.279027e+02
87 8263     -4.732317e+02 2.184633e+02
87 7967     8.699585e+01 1.962248e+02
87 7966     4.708644e+02 1.939181e+02
87 1699     -5.392708e+02 2.634580e+02
87 7950     1.877063e+01 1.859867e+02
87 2572     3.141180e+01 1.838781e+02
87 8264     -1.080894e+02 1.823120e+02
87 7975     -6.555175e+02 1.472523e+02
87 2946     -6.247036e+02 1.464064e+02
87 3216     -3.002412e+02 1.448518e+02
87 8265     -2.771829e+02 1.430233e+02
87 7973     3.010430e+02 1.344656e+02
87 8266     -6.045345e+02 4.299362e+02
87 7949     -3.851733e+01 2.677729e+02
87 7980     -3.737155e+02 2.009797e+02
87 3289     -5.996464e+02 -7.655164e+01
87 8267     -7.810854e+02 4.580366e+02
87 7948     6.520038e+01 2.686415e+02
87 8268     -7.138839e+02 3.955122e+02
87 2059     -6.487423e+02 3.610475e+02
87 660     -6.177189e+02 3.322923e+02
87 2006     -6.172379e+02 2.990045e+02
87 717     -7.032892e+02 2.856524e+02
87 2485     -1.988342e+01 2.796293e+02
87 2037     -6.473556e+02 2.756260e+02
87 1701     -5.923877e+02 2.715195e+02
87 8269     -1.236304e+02 -5.832129e+01
87 316     -6.039976e+02 2.033752e+00
87 8270     -1.515862e+02 -1.747620e+01
87 8271     -6.450499e+02 -2.097119e+01
87 2495     2.535410e+02 -3.014240e+01
87 3251     -6.450350e+02 -3.663342e+01
87 8272     -6.265411e+02 -3.598120e+01
87 3097     -5.120111e+02 -4.920996e+01
87 8273     -6.270942e+02 -7.091504e+01
87 8274     -5.042068e+02 -1.316982e+02
87 8275     -6.119017e+02 -1.369647e+02
87 8276     -5.668242e+02 -1.374716e+02
87 8277     -5.587431e+02 1.132147e+02
87 8278     -3.440225e+02 1.130816e+02
87 2987     -7.775708e+01 1.084547e+02
87 7999     -7.242715e+02 1.079185e+02
87 8279     -4.432505e+02 1.078165e+02
87 8280     1.228815e+01 1.029859e+02
87 7959     1.035952e+02 9.361487e+01
87 3229     2.919889e+02 9.279318e+01
87 2526     3.364539e+02 8.820279e+01
87 7996     -6.854193e+02 1.327554e+02
87 8281     -2.767794e+02 7.560480e+01
87 7960     5.274808e+02 6.018689e+01
87 2454     2.449336e+02 5.142371e+01
87 8282     -8.087994e+01 4.867047e+01
87 8283     -5.077795e+01 4.620172e+01
87 2593     -1.005682e+01 3.471338e+01
87 2588     8.008435e+01 2.035590e+01
87 3238     4.363080e+01 9.138794e+00
87 8284     1.183124e+02 6.698547e+00
87 8285     -6.337704e+02 3.768358e+02
87 8286     -7.488097e+02 3.890887e+02
87 7984     -2.477382e+02 3.775584e+02
87 2054     -6.222253e+02 3.532550e+02
87 8287     -6.478257e+02 3.351695e+02
87 8288     -6.334090e+02 3.247160e+02
87 2522     3.780210e+02 5.161212e+01
87 8289     -4.324738e+02 3.092734e+02
87 8009     -7.437170e+01 2.818372e+02
87 8290     -5.656324e+02 -8.947662e+01
87 8028     -4.358538e+02 -6.429095e+01
87 2574     3.625321e+02 -5.347607e+01
87 2580     3.131229e+02 -4.067102e+01
87 364     -4.248490e+02 -3.099640e+01
87 7992     4.785460e+02 -2.490936e+01
87 7954     5.580562e+02 -2.267181e+01
87 5057     8.212769e+00 5.996576e+01
87 2604     2.354779e+02 8.582886e+00
87 7991     -3.625513e+02 1.011029e+01
87 8291     -2.503203e+02 1.390662e+01
87 6169     -5.023515e+02 1.904712e+01
87 2378     5.559813e+02 2.206012e+01
87 7988     3.347136e+02 2.581714e+01
87 7987     4.009985e+01 4.298920e+01
87 8292     1.977985e+01 5.023822e+01
87 8293     -4.727491e+02 1.495350e+02
87 7976     3.295067e+02 1.470899e+02
87 447     -7.478032e+02 1.441568e+02
87 445     -7.595678e+02 1.335268e+02
87 8294     -6.584934e+02 1.299462e+02
87 8060     -5.207269e+02 1.294452e+02
87 8049     -4.054621e+02 1.250014e+02
87 8000     1.763692e+02 1.680036e+02
87 459     -7.392719e+02 1.200162e+02
87 7997     -5.051573e+02 1.195499e+02
87 8058     3.976711e+02 1.187447e+02
87 8295     -2.298439e+02 1.098362e+02
87 3050     -1.784783e+02 1.085643e+02
87 8001     -6.860400e+02 9.806052e+01
87 8002     -2.216419e+02 9.373193e+01
87 7981     -2.963892e+01 2.099750e+02
87 7951     9.868134e+01 2.464453e+02
87 2538     1.290785e+02 2.406588e+02
87 7983     1.588150e+02 2.348156e+02
87 8004     4.522295e+02 7.893524e+01
87 2565     -1.133409e+02 2.241516e+02
87 6894     -4.357125e+02 -9.751355e+01
87 8296     -4.072013e+02 2.076623e+02
87 8005     -5.113849e+02 7.851685e+01
87 4905     -4.189019e+02 1.959542e+02
87 8026     1.132045e+02 1.754187e+02
87 7971     1.464555e+02 1.699940e+02
87 8297     -2.714740e+02 1.724224e+02
87 8298     -6.929803e+02 3.838513e+02
87 7986     -3.378020e+02 -1.072390e+02
87 8050     4.635240e+02 1.285796e+02
87 8299     -6.197543e+02 -4.254645e+02
87 8039     -4.773593e+02 -1.283710e+02
87 8300     -5.199024e+02 3.015188e+02
87 7995     -4.630276e+02 -1.365822e+02
87 3155     -7.817753e+02 8.378796e+01
87 8061     -1.464638e+02 3.718912e+02
87 8301     -6.229257e+02 3.332735e+02
87 3115     -5.399148e+02 1.371306e+02
87 7911     -4.536559e+02 5.697698e+02
87 2555     -6.678302e+02 5.647154e+02
87 8022     -4.091972e+02 5.430460e+02
87 8021     -7.384213e+02 4.878219e+02
87 8302     -7.364008e+02 4.375086e+02
87 4297     -3.619485e+02 1.659473e+02
87 2929     -1.258960e+02 2.024459e+02
87 8019     5.964023e+02 1.800675e+02
87 8018     6.231461e+02 1.766970e+02
87 7539     -3.162749e+02 1.737014e+02
87 3152     -7.616841e+02 1.595775e+02
87 8011     5.327325e+02 1.579373e+02
87 8303     -6.738554e+02 2.954076e+02
87 2043     -6.536370e+02 2.931461e+02
87 8015     -5.275830e+01 2.776543e+02
87 8013     3.082434e+02 2.665302e+02
87 8014     3.288928e+02 2.675795e+02
87 8304     -2.736450e+02 2.614353e+02
87 8305     -5.350094e+02 2.503113e+02
87 8306     -6.173573e+02 2.364184e+02
87 8307     -1.005278e+02 5.087305e+01
87 2592     3.679340e+02 3.656006e+01
87 443     -3.754175e+02 3.934412e+01
87 2596     -9.638751e+01 4.163446e+01
87 8054     4.876587e+02 4.403967e+01
87 8056     5.129023e+02 5.916888e+01
87 8308     2.248840e+02 5.970001e+01
87 8057     -1.794464e+02 6.728534e+01
87 6207     1.784047e+02 2.851074e+00
87 8309     -2.717377e+02 1.140491e+01
87 2603     3.576948e+02 1.336163e+01
87 7989     6.432012e+02 2.398407e+01
87 8036     6.297206e+02 2.458093e+01
87 8310     -1.347078e+02 6.886353e+01
87 2590     3.559532e+02 2.846655e+01
87 3198     2.278698e+02 3.013770e+01
87 2503     1.911547e+02 3.056439e+01
87 8311     -3.831748e+02 2.992792e+01
87 3169     -5.275180e+02 3.073700e+01
87 8312     1.238403e+01 1.158036e+02
87 8313     7.423151e+02 1.031343e+02
87 8046     -2.879565e+02 1.041897e+02
87 4299     -1.911956e+02 1.046004e+02
87 457     -5.141652e+02 1.053652e+02
87 8314     6.223745e+02 1.111687e+02
87 7546     -2.984536e+02 9.660965e+01
87 8315     3.103774e+02 1.179643e+02
87 688     7.333118e+02 1.372049e+02
87 8045     6.396906e+02 9.580225e+01
87 3122     -5.134760e+02 9.326492e+01
87 8044     5.141177e+02 9.058792e+01
87 6886     -7.234509e+01 8.825064e+01
87 8043     5.966414e+02 8.772925e+01
87 8042     6.317272e+02 8.709180e+01
87 8047     -4.484509e+01 8.646991e+01
87 8316     -3.564702e+02 8.341046e+01
87 8041     6.743669e+02 7.539380e+01
87 8317     -2.924449e+02 6.987146e+01
87 8318     -2.095833e+02 -9.457690e+01
87 8319     -2.835021e+02 -9.050647e+01
87 8320     -5.521841e+02 -8.784558e+01
87 3151     -5.970948e+02 1.473523e+02
87 6179     -3.551378e+02 1.416235e+02
87 6865     2.426344e+02 -2.807373e+00
87 8030     5.702350e+02 -3.068469e+01
87 437     -5.879486e+02 -4.004639e+01
87 8321     -3.649204e+02 -3.008716e+01
87 6132     -4.502843e+02 -4.361218e+01
87 8322     -1.351290e+02 -4.379962e+01
87 2575     -1.096423e+01 -7.110999e+01
87 8323     3.535835e+02 -1.120862e+01
87 8033     1.203120e+02 2.589600e+00
88 8324     1.342054e+02 -1.801080e+02
88 4032     -2.097047e+02 2.406055e+01
88 4764     3.935760e+01 -1.992693e+02
88 6029     2.464604e+02 -3.577454e+01
88 2615     -1.867250e+02 -2.529033e+02
88 1398     1.129932e+02 -2.255300e+02
88 2617     -1.018912e+02 -1.888002e+02
88 8325     -3.121777e+02 -1.877840e+02
88 6849     2.650153e+02 -1.109800e+02
88 4770     -1.364934e+02 -7.413547e+01
88 6032     -2.252391e+02 -6.827310e+01
88 8326     -2.415063e+01 -5.595401e+01
88 2385     2.385731e+02 -7.831955e+01
88 3820     -3.103083e+02 -7.332080e+01
88 4     4.986530e+01 -6.869363e+01
88 7086     2.241584e+02 -1.080106e+02
88 21     -2.347279e+02 -1.135628e+02
88 4786     1.099667e+02 -1.324680e+02
88 36     -2.390081e+02 -1.435935e+02
88 2621     -6.654370e+01 -1.721143e+02
88 19     -2.185977e+02 -1.744799e+02
88 2622     -1.924646e+02 -1.847943e+02
88 2702     1.638232e+01 -1.997071e+02
88 2616     -1.056793e+02 -2.658332e+02
88 2630     -1.181099e+02 -3.168275e+02
88 17     -2.180612e+02 -2.091757e+02
88 2632     1.462012e+01 -2.740236e+02
88 8     -6.432217e+01 -2.640483e+02
88 3355     -7.830444e+00 -2.551287e+02
88 65     -3.106787e+02 -2.340766e+02
88 1078     1.481085e+02 -2.201008e+02
88 2591     -1.968198e+02 -2.139900e+02
88 6851     2.064197e+02 -2.061586e+02
88 1397     2.265902e+02 -1.921873e+02
88 8327     -3.074605e+02 -1.805010e+02
88 3356     2.466935e+02 -1.515702e+02
88 4325     -6.786902e+01 -1.436981e+02
88 3833     -1.709784e+02 -1.447163e+02
88 4775     1.484605e+02 -1.076766e+02
88 3824     -2.943147e+02 -1.073955e+02
88 51     -3.367871e+02 -8.609756e+01
88 3370     -2.462410e+02 -4.727838e+01
88 2393     1.331494e+02 -8.581677e+01
88 4351     -6.037048e+00 -1.707665e+02
88 8328     9.304602e+01 5.000812e+01
88 3927     6.419312e+00 6.474792e+00
88 4790     2.558891e+02 -5.955429e+01
88 3382     2.598701e+02 -2.145745e+02
88 4811     2.931522e+02 -1.324623e+02
88 2652     -2.130220e+02 -1.422786e+02
88 127     -3.684032e+02 -1.518669e+02
88 7112     2.519301e+02 -1.753950e+02
88 4371     -3.800372e+02 -1.779186e+02
88 8329     1.606533e+02 -2.011791e+02
88 4785     -2.945199e+02 -1.189508e+02
88 39     -2.415752e+02 -2.184699e+02
88 1437     -1.035108e+02 -2.938179e+02
88 3845     -3.931588e+02 -9.909271e+00
88 6040     6.648230e+01 -1.814813e+01
88 6863     -5.440805e+01 -2.857492e+01
88 48     2.670398e+01 -7.196957e+01
88 7095     7.706824e+01 -1.117240e+02
88 4793     -2.646421e+02 3.025507e+01
88 8330     -3.523133e+02 2.785220e+01
88 3859     -3.290510e+02 2.398544e+01
88 54     -1.640146e+02 -2.017448e+02
88 8331     -2.068808e+02 -2.420950e+02
88 188     -4.631209e+02 -2.411053e+02
88 103     -1.766255e+02 -2.286079e+02
88 4344     -9.253073e+01 -2.265773e+02
88 3371     2.483552e+02 -2.024914e+02
88 1404     1.904663e+02 -1.911347e+02
88 8332     -1.958160e+02 -5.890732e+01
88 46     -1.065172e+02 -6.094855e+01
88 6048     1.115663e+02 -1.884638e+02
88 32     -8.836353e+01 -6.148322e+01
88 4808     2.715948e+02 -6.889096e+01
88 147     -3.195031e+02 -9.589661e+01
88 43     1.634160e+02 -5.306277e+01
88 114     1.224543e+02 -1.107513e+02
88 136     -1.595210e+02 -1.202386e+02
88 2667     -7.092355e+01 -1.228162e+02
88 62     -4.001939e+02 -1.250479e+02
88 4812     2.078018e+02 -1.399439e+02
88 4373     -3.780829e+01 -1.537404e+02
88 4350     -3.008288e+02 -1.624749e+02
88 4111     -2.899635e+02 -1.694501e+02
88 3851     -3.004259e+02 -1.269302e+01
88 4339     -5.011634e+02 1.240689e+01
88 7102     -3.213560e+02 1.164725e+01
88 8333     -4.490155e+02 -8.459015e+00
88 6049     4.749194e+01 -8.332581e+00
88 4796     3.269202e+01 -1.024362e+01
88 72     -1.131595e+02 -2.469700e+02
88 3372     1.468515e+02 -1.913340e+02
88 3871     -2.532139e+02 -2.545938e+01
88 6846     -9.531888e+01 -2.808871e+01
88 2663     -1.059977e+02 -4.451566e+01
88 4809     1.013783e+02 -2.503273e+02
88 3421     -2.033414e+01 -1.487458e+02
88 160     -1.582123e+02 -5.845734e+01
88 8334     -4.374849e+02 -2.913920e+02
88 2640     -2.878073e+02 -2.957149e+02
88 67     -1.143157e+02 -2.777179e+02
88 8335     -4.975451e+02 2.439990e+02
88 8336     -1.955542e+02 2.774283e+01
88 3883     -3.348684e+02 1.254758e+01
88 8337     3.454698e+02 1.181643e+02
88 86     1.378875e+02 -8.040912e+01
88 150     -2.914126e+02 -8.651169e+01
88 120     1.075421e+02 -8.984082e+01
88 119     1.152524e+02 -9.038943e+01
88 145     -2.588715e+02 -9.814261e+01
88 50     6.232446e+01 -9.692194e+01
88 3415     5.181891e+01 -1.261440e+02
88 1388     -7.993652e+00 -7.975659e+01
88 1093     5.689258e+01 -1.462458e+02
88 3937     -3.260640e+02 -1.511908e+02
88 73     3.417267e+01 -1.573862e+02
88 57     5.648944e+01 -1.614664e+02
88 56     4.431598e+01 -1.673152e+02
88 74     1.634385e+02 -1.679179e+02
88 130     6.634290e+01 -1.696537e+02
88 38     1.827728e+02 -2.450043e+01
88 8338     1.219942e+02 -2.827911e+00
88 2691     -3.195126e+02 -7.324585e+00
88 3888     -3.774546e+02 -1.210260e+01
88 4797     -4.355927e+01 -1.798111e+01
88 8339     9.320178e+01 -2.061493e+01
88 1413     2.232233e+01 -1.742509e+02
88 3926     -4.989668e+02 -3.039175e+01
88 4803     -1.947867e+01 -3.309338e+01
88 3901     -1.557957e+02 -3.793796e+01
88 8340     2.506036e+01 -4.086655e+01
88 4807     1.383995e+02 -5.823779e+01
88 8341     7.886523e+01 -2.538796e+02
88 4342     -3.631036e+02 -2.572568e+02
88 3408     9.967346e+00 -2.582165e+02
88 112     -8.228470e+01 -2.658270e+02
88 111     -1.257820e+02 -2.718110e+02
88 1438     -3.162729e+01 -2.777316e+02
88 108     -9.352466e+01 -2.790378e+02
88 3973     -3.045790e+02 -2.542631e+02
88 8342     -1.349747e+02 -3.056104e+02
88 3364     5.031431e+02 -3.278686e+02
88 1511     4.622107e+01 -2.301378e+02
88 3897     -2.256524e+02 -1.839399e+02
88 224     -2.907816e+02 -1.910513e+02
88 223     -2.270512e+02 -1.893245e+02
88 2677     -2.370060e+02 -1.934432e+02
88 76     -7.832828e+01 -2.091665e+02
88 7105     4.056512e+01 -2.211082e+02
88 4078     -3.445493e+02 -2.208641e+02
88 69     6.728174e+01 -2.449172e+02
88 4794     1.764781e+02 -2.304084e+02
88 102     -5.579730e+01 -2.323505e+02
88 6047     7.629974e+01 -2.311586e+02
88 187     -4.067127e+02 -2.420777e+02
