265 11247 50103
0 0     -7.996968e+01 4.194797e+01
35 4718     4.888383e+02 7.659003e+01
35 3535     -5.245562e+02 2.211069e+02
35 2390     -2.702482e+02 2.270617e+02
35 3931     2.845502e+02 2.295331e+02
35 2431     -9.269049e+01 2.288040e+02
35 3920     2.098581e+02 2.645310e+02
35 3891     -4.769479e+02 2.695641e+02
35 4719     -5.144627e+02 2.689659e+02
35 4720     5.746124e+02 2.711483e+02
35 788     -3.253063e+02 2.732547e+02
35 4721     3.750399e+02 -4.701101e+02
35 4722     6.565796e+01 -4.609072e+02
35 4723     -3.121478e+02 -4.221735e+02
35 4724     -3.298373e+02 -4.050302e+02
35 4725     -2.296942e+02 -3.853577e+02
35 4726     -5.700500e+00 -3.849850e+02
35 2014     -2.130721e+02 -2.040146e+02
35 2420     4.028644e+01 -2.434376e+02
35 2146     -2.167455e+02 -2.417682e+02
35 4727     -3.845632e+02 -2.410437e+02
35 2078     -5.478362e+02 -2.415538e+02
35 4728     -7.513379e+02 -2.411937e+02
35 2020     -5.626209e+02 -2.253698e+02
35 3605     6.342520e+02 -2.245995e+02
35 2425     -1.987393e+02 -2.239142e+02
35 4729     -1.840319e+02 -2.123371e+02
35 3936     5.639348e+02 -2.419545e+02
35 4730     7.613369e+02 -2.022887e+02
35 4731     5.606062e+02 -1.994079e+02
35 2380     2.258787e+02 -2.014690e+02
35 4732     7.309351e+01 -1.901850e+02
35 4733     -5.781506e+01 -1.901119e+02
35 3460     5.929646e+02 -1.828210e+02
35 4734     4.805536e+02 -1.823618e+02
35 3915     -1.666344e+02 -1.759521e+02
35 3916     4.917717e+02 -1.658884e+02
35 4735     -3.289958e+02 -3.590459e+02
35 4736     -2.952722e+02 -3.502241e+02
35 4737     2.054524e+02 -3.208391e+02
35 2568     -1.904641e+02 -3.207180e+02
35 4738     4.335454e+02 -3.147020e+02
35 4739     4.366638e+01 -3.023812e+02
35 1987     -3.128463e+02 -2.957359e+02
35 2356     1.631591e+02 -2.951336e+02
35 3577     4.413931e+02 -1.671840e+02
35 3555     -6.751982e+02 -2.879422e+02
35 4740     -7.487296e+02 -2.865375e+02
35 4741     5.936011e+01 -2.737123e+02
35 4742     7.063751e+02 -2.693041e+02
35 3941     -7.288401e+02 -2.687592e+02
35 2407     -2.486747e+02 -2.586627e+02
35 4743     5.988663e+02 -2.558059e+02
35 4744     -5.818334e+02 -2.571665e+02
36 4745     -1.570449e+02 -5.365732e+01
36 2911     -2.699340e+02 2.393859e+02
36 3045     3.349692e+02 2.511242e+02
36 4746     2.118695e+01 6.279437e+01
36 4747     2.305873e+02 5.023990e+01
36 4748     7.032306e+01 6.572092e+01
36 4749     1.129854e+02 6.764960e+01
36 2921     5.672180e+01 9.618027e+01
36 1531     -7.886835e+01 9.213358e+01
36 4750     1.841852e+02 2.960962e+01
36 2931     -1.684067e+02 1.193419e+02
36 4751     2.085005e+02 2.330996e+02
36 2946     1.097170e+02 2.326887e+02
36 1450     1.847963e+02 -8.628192e+01
36 2731     7.324023e+01 -5.316895e+00
36 1315     -1.352570e+01 3.179688e+00
36 2940     3.485468e+02 8.412018e+01
36 4752     3.105906e+02 1.089413e+02
36 2939     2.376273e+02 1.566821e+02
36 2955     -7.056696e+01 1.863003e+02
36 1220     -1.986476e+02 2.053462e+02
36 4753     2.403833e+01 2.117722e+02
36 2999     -2.715664e+02 2.151410e+02
36 2967     -2.223999e+00 2.315977e+02
36 1394     -3.254407e+01 5.879962e+01
36 703     7.247925e+01 9.340668e+01
36 3048     3.627513e+02 1.699172e+02
36 2954     -2.893011e+01 1.799875e+02
36 4754     2.293002e+02 -8.748526e+01
36 2976     -3.756860e+01 -4.273242e+01
36 2974     -3.529272e+01 -1.961996e+01
36 695     -3.344525e+01 -5.009674e+00
36 1347     2.217670e+01 1.351624e-01
36 1385     -5.137408e+01 4.533875e+00
36 2975     5.288635e+00 1.325113e+01
36 3105     -3.412628e+01 2.769135e+01
36 4755     1.222403e+02 2.882443e+01
36 957     9.071149e+01 4.625943e+01
36 4756     2.032041e+02 -6.700946e+01
36 4757     -1.295705e+02 2.364798e+02
36 1380     -1.209896e+02 2.551019e+02
36 49     1.493895e+02 2.055077e+02
36 2943     -3.090815e+02 2.063885e+02
36 2994     2.377484e+01 3.445436e+02
36 4758     -1.491474e+02 -7.436389e+01
36 2985     3.423596e+01 1.350182e+02
36 2982     -6.434149e+01 1.493072e+02
36 1584     -1.600244e+02 8.449918e+01
36 2998     1.374773e+02 1.661820e+02
36 4759     -2.129617e+02 -2.508765e+01
36 3068     -9.519666e+01 -1.108218e+01
36 4760     -2.115450e+02 -4.753448e+00
36 1384     2.305326e+02 -2.872833e+00
36 701     3.794727e+01 6.702637e+00
36 4761     2.035355e+02 1.512292e+01
36 708     4.427588e+01 2.213510e+01
36 702     2.089923e+01 3.108133e+01
36 4762     1.226970e+02 4.673129e+01
36 1232     -1.977576e+02 1.318205e+02
36 1438     5.523285e+01 3.544302e+01
36 4763     -7.125739e+01 2.096986e+02
36 4764     2.303337e+02 1.924319e+02
37 4765     -1.613336e+02 -1.161951e+02
37 3830     3.577606e+02 1.227991e+02
37 4766     -1.871149e+01 6.350043e+01
37 4767     1.139373e+02 5.335489e+01
37 3837     3.276356e+02 6.384827e+01
37 4768     3.280294e+02 1.852822e+02
37 4769     4.519136e+02 2.453701e+02
37 4770     -5.057953e+01 -1.055316e+02
37 4572     -2.502449e+02 2.695521e+02
37 4573     -2.024262e+02 2.595130e+02
37 4771     4.130845e+02 1.644808e+02
37 3851     3.125002e+02 1.178363e+02
37 4595     -2.089734e+02 1.662990e+02
37 3473     4.723569e+02 5.504706e+01
37 4772     -7.939999e+01 -2.129077e+01
37 4773     -8.205136e+01 -6.481223e+01
37 4596     -2.764602e+02 1.529533e+02
37 4613     -2.777882e+02 1.054463e+02
37 4774     1.040878e+02 2.783053e+02
37 4569     -2.937263e+02 2.394579e+02
37 4606     -2.220302e+02 2.362860e+02
37 4574     4.021167e+02 2.227376e+02
37 4775     4.412672e+02 4.592374e+01
37 4659     4.886436e+02 1.189352e+01
37 4638     -2.752822e+02 2.007820e+02
37 4776     -1.964459e+02 -3.897440e+01
37 4722     8.815332e+01 -1.946224e+02
37 4655     1.063351e+02 -2.564371e+02
37 4635     -2.622777e+02 1.353007e+02
37 4777     -1.888214e+00 1.272699e+02
37 4778     1.891547e+01 1.183231e+02
37 4779     8.004883e+00 1.034055e+02
37 4780     3.635023e+02 9.941260e+01
37 4781     1.328641e+02 9.633658e+01
37 4782     2.939130e+02 9.561636e+01
37 3522     4.649495e+02 3.864044e+01
37 4637     -2.240153e+02 1.850007e+02
37 4783     4.356463e+02 1.912316e+02
37 3905     4.944908e+02 7.054849e+01
37 2407     -1.732534e+02 -2.565936e+01
37 4784     4.811190e+02 3.117020e+01
37 4726     3.188080e+01 -1.373638e+02
37 4735     -2.421418e+02 -1.082802e+02
37 3902     2.782545e+02 -6.710355e+01
37 4785     -1.308934e+02 -4.359296e+01
37 4786     4.201496e+02 1.368805e+01
37 4787     -3.846400e+02 1.232537e+02
37 900     3.644224e+02 2.017617e+02
37 4788     4.181417e+02 2.161156e+02
37 4789     4.059736e+02 2.354295e+02
37 4790     4.890271e+02 8.627719e+01
37 897     3.759067e+02 8.666046e+01
37 4791     1.117579e+02 9.646088e+01
37 3585     4.207444e+02 1.103282e+02
37 4792     4.677027e+02 2.457524e+02
37 3901     2.961282e+02 -5.559680e+01
37 917     3.283990e+02 1.127086e+02
37 4793     4.993745e+02 1.151191e+02
37 4794     4.183495e+02 1.330022e+02
37 4795     4.251963e+02 2.418802e+02
37 4796     3.299510e+02 2.236087e+02
37 3596     3.360486e+02 1.598929e+02
37 3883     3.729238e+02 1.563715e+02
37 4797     4.874652e+02 1.562330e+02
37 4798     3.294563e+02 1.495486e+02
37 3565     3.704345e+02 6.222644e+01
37 4799     3.524026e+02 4.575412e+01
37 3916     4.640472e+02 9.544800e+00
37 3588     4.981119e+02 9.732410e+01
37 4800     3.952133e+02 9.968320e+01
37 915     3.462144e+02 1.488495e+02
37 2568     -1.197683e+02 -7.480249e+01
37 4801     4.659540e+02 1.260128e+02
37 3911     3.539760e+02 1.259868e+02
37 4802     4.089329e+02 1.238911e+02
37 916     3.715140e+02 1.220092e+02
37 904     3.744476e+02 9.816830e+01
37 913     3.361980e+02 9.909293e+01
37 4803     1.050856e+02 1.695436e+02
37 4804     4.422004e+02 1.201534e+02
37 4805     4.674480e+02 2.622158e+02
37 4806     3.423480e+02 2.308351e+02
38 4807     -5.944971e+02 2.251789e+02
38 1257     3.041645e+02 2.177867e+02
38 1259     1.811352e+02 2.108845e+02
38 4808     -1.772131e+01 1.979025e+02
38 4809     -1.949160e+02 1.772686e+02
38 4810     4.213250e+02 1.743751e+02
38 222     -3.344951e+02 1.642671e+02
38 2479     -2.370763e+02 1.707455e+02
38 2615     -3.433485e+02 2.999872e+01
38 4811     -3.516123e+02 -1.340663e+02
38 4812     -5.310035e+02 -2.279353e+02
38 4813     -5.240557e+02 -9.750171e+01
38 4814     -5.986032e+02 -4.760083e+01
38 941     -1.306455e+02 5.101364e+01
38 15     2.582113e+02 7.499957e+01
38 4815     4.170475e+02 7.582455e+01
38 17     1.552729e+02 1.085545e+02
38 4816     3.572185e+02 1.628909e+02
38 4817     -8.111646e+01 -2.887629e+02
38 4818     5.328408e+02 -2.741098e+02
38 4819     -3.841958e+02 -2.527171e+02
38 4820     9.293756e+01 -2.191956e+02
38 4821     -1.914543e+02 -2.147184e+02
38 4822     -3.879247e+02 -1.785424e+02
38 2720     2.520989e+02 1.148683e+02
38 44     -9.444397e+01 9.359549e+01
38 43     -1.526315e+02 8.908057e+01
38 4823     -5.178377e+02 8.482898e+01
38 4824     1.776125e+02 7.456277e+01
38 1328     1.075828e+02 7.086362e+01
38 301     -3.961354e+02 6.303827e+01
38 1473     -9.082489e+01 5.777786e+01
38 4825     -2.098387e+02 5.193463e+01
38 4826     2.080604e+02 4.342874e+01
38 4265     3.804309e+01 2.035724e+02
38 2714     2.526423e+02 2.199517e+02
38 1298     2.164839e+02 2.376111e+02
38 4827     -2.339838e+01 -3.711046e+02
38 4828     -5.536546e+02 8.017831e+01
38 4829     -4.822257e+02 -7.294922e+00
38 4830     4.295532e+02 -4.115131e+02
38 4831     -2.233856e+02 -2.572748e+02
38 3612     1.436952e+02 3.961371e+01
38 4832     -4.838913e+02 -1.159752e+02
38 4833     -5.648192e+02 -1.172771e+02
38 4257     3.758364e+02 3.427066e+01
38 4834     -4.560500e+02 2.740546e+01
38 4835     -4.401568e+02 4.670105e-01
38 4836     -5.157703e+02 -4.420929e+00
38 4837     -5.988016e+02 -8.825165e+00
38 4838     8.600464e+00 -2.458047e+01
38 4839     -5.600065e+02 -4.464722e+01
38 4840     3.352255e+02 2.857095e+02
38 1339     -2.998442e+02 4.433185e+01
38 4841     -1.620392e+02 5.507544e+01
38 4842     -4.731880e+02 8.667316e+01
38 4843     -4.894789e+02 1.147280e+02
38 4844     -4.833919e+02 1.441897e+02
38 4274     2.821120e+02 1.920265e+02
38 142     -3.232242e+02 1.986428e+02
38 4845     -6.979688e+01 2.197262e+02
38 1203     1.289011e+02 2.377280e+02
38 4846     -6.153099e+02 2.832795e+02
38 4847     -3.917505e+02 -1.176777e+02
38 4848     -3.446819e+02 -2.200004e+02
38 4849     2.034543e+02 -2.064358e+02
38 3608     6.807782e+01 -1.798248e+02
38 4850     -6.041905e+02 -1.681100e+02
38 4851     3.126313e+02 3.112963e+02
38 162     2.077977e+02 1.859196e+02
38 4852     -3.334769e+02 -1.664985e+02
38 4853     -1.718389e+02 -1.150549e+01
38 1393     6.820251e+01 2.877167e+01
38 4854     -1.484610e+02 1.898734e+01
38 1544     -1.077236e+02 2.684525e+01
38 4855     3.533147e+02 7.607788e+00
38 957     4.852832e+01 3.568152e+01
38 1892     -1.112397e+02 -9.923676e+00
38 1911     6.968188e+01 -2.226990e+01
38 4856     -5.307956e+02 -2.998883e+01
38 948     9.148499e+01 -2.967249e+01
38 4857     3.531429e+02 2.305438e+02
38 4858     1.654957e+02 2.893888e+02
38 1212     9.133759e+01 3.939633e+01
38 4859     -2.640405e+01 2.275170e+02
38 412     -1.126658e+02 1.583978e+02
38 4860     -3.917100e+02 9.164917e+01
38 4861     2.612128e+02 -2.825175e+02
38 4862     3.466348e+02 -2.980029e+02
38 4863     3.517975e+02 -7.590271e+01
38 4864     -4.830909e+02 -8.078156e+01
38 4865     -2.437954e+02 -9.497394e+01
38 4866     1.121066e+02 -2.991613e+02
38 4867     -2.611375e+02 -1.117142e+02
38 2713     -1.844738e+02 -1.641206e+02
38 4868     2.528336e+02 -2.140256e+02
38 4267     -3.906102e+02 1.163082e+02
38 2741     -2.900682e+02 -2.843863e+01
38 4869     -4.472140e+02 -2.319983e+01
38 1912     2.605378e+02 -1.882352e+01
38 4870     -3.898755e+02 1.336172e+01
38 2497     -2.876046e+02 1.664658e+01
38 946     2.556493e+02 4.872644e+01
38 1474     -2.491626e+01 7.009283e+01
38 565     -2.233368e+02 7.173798e+01
38 4871     -1.984832e+02 7.322076e+01
38 1231     1.852423e+01 8.877490e+01
38 4872     3.476888e+02 9.419427e+01
38 573     7.684430e+01 9.413434e+01
38 129     1.824778e+02 9.819080e+01
38 1950     -2.756416e+02 -7.634021e+01
38 3066     -2.942609e+02 -8.965137e+01
38 4873     -3.882776e+02 -8.864581e+01
38 4874     2.309984e+02 -8.650726e+01
38 4875     -2.026068e+02 -8.370911e+01
38 4876     1.885577e+02 -7.670239e+01
38 1909     -1.294934e+02 -3.154745e+01
38 4877     -9.359686e+01 -7.070209e+01
38 2748     -2.932429e+02 -7.013074e+01
38 4878     -3.912166e+02 -7.050208e+01
38 4879     -1.472876e+02 -5.112457e+01
38 1908     -2.916965e+02 -4.941388e+01
38 2201     -2.727781e+02 -4.149951e+01
38 89     -1.118137e+02 -4.052039e+01
38 4880     2.288088e+02 -4.566406e+01
38 2884     3.431340e+02 1.897445e+02
38 4881     -5.868394e+02 2.371373e+02
38 4283     -3.499874e+02 1.642014e+02
38 82     2.950859e+02 1.115972e+02
38 4882     3.444670e+02 1.310369e+02
38 4883     -3.156632e+02 1.397575e+02
38 2522     -2.609071e+02 1.437939e+02
38 4884     3.870651e+02 1.449621e+02
38 4885     -1.458989e+02 1.548659e+02
38 140     2.208209e+02 1.000929e+02
38 4886     -4.029343e+02 1.652224e+02
38 4887     -3.696033e+02 1.697557e+02
38 320     2.475912e+02 1.850289e+02
38 4888     -5.937646e+02 2.057543e+02
38 387     -2.010850e+02 2.118023e+02
38 4889     -5.118473e+02 2.122210e+02
38 210     6.682654e+01 2.396363e+02
38 4890     4.604681e+02 -3.290460e+02
38 4891     -6.313060e+02 -2.824642e+02
38 4892     -2.318790e+02 -3.985289e+02
38 2746     -2.969886e+02 -1.412135e+02
38 4893     -3.732328e+02 -1.872769e+02
38 4894     2.943150e+02 -1.755643e+02
38 4895     -2.040348e+02 -1.940911e+02
38 57     1.477036e+02 -1.217708e+02
38 1903     -2.935558e+02 -1.157501e+02
38 4896     -5.211121e+01 -1.070391e+02
38 4897     -9.428552e+01 -1.033645e+02
38 4898     -5.836241e+02 -9.670142e+01
38 4899     3.137872e+02 -2.400342e+02
38 4900     2.878843e+02 -2.410528e+02
38 1224     -4.651855e+02 -9.401550e+01
38 4901     -4.101126e+02 -2.211485e+02
38 4902     2.950665e+01 -2.159394e+02
38 2505     -2.670620e+02 2.069278e+02
38 1239     -1.988745e+01 2.099181e+02
38 1402     -1.224238e+02 2.232976e+02
38 4903     2.504846e+01 2.295480e+02
38 4904     -1.274101e+02 2.047529e+02
38 4905     1.687500e+00 -1.867285e+02
38 1220     -2.887632e+02 1.406819e+02
38 1968     -9.967126e+01 1.031324e+02
38 1476     2.466838e+02 1.049876e+02
38 226     -3.069318e+01 1.073913e+02
38 223     5.558850e+01 1.132795e+02
38 220     7.780316e+01 1.149694e+02
38 218     1.567557e+02 1.191102e+02
38 215     1.809755e+02 1.206985e+02
38 597     3.167224e+02 1.426634e+02
38 4906     2.650683e+02 1.735461e+02
38 391     5.292230e+01 1.873657e+02
38 4907     -4.006182e+02 1.965074e+02
38 4446     -1.028213e+02 2.003248e+02
38 3223     -9.037195e+01 2.048144e+02
38 4908     2.864308e+02 -2.519252e+02
38 4909     -3.378511e+02 -2.786898e+02
38 4910     9.948505e+01 -2.818333e+02
38 4911     -2.988458e+01 -2.885910e+02
38 4912     -1.292832e+02 -2.060362e+02
38 4913     3.133668e+02 -2.088762e+02
38 4914     -2.321716e+02 -2.125908e+02
38 4915     -7.261475e+01 1.037010e+02
38 4916     -2.799259e+02 -2.330421e+02
38 4917     -1.514702e+02 -2.321297e+02
38 4918     1.384018e+02 -2.501396e+02
38 4919     4.280201e+02 -1.670433e+02
38 180     -3.224667e+02 -9.970203e+01
38 4920     -3.831643e+02 -1.685760e+02
38 4921     -5.122133e+02 -7.697986e+01
38 4922     -1.338282e+02 -6.131158e+01
38 1906     2.891423e+02 -5.623773e+01
38 4923     3.480017e+01 -1.638058e+02
38 1927     -1.218157e+02 -1.634630e+02
38 4924     -7.986157e+01 -1.282037e+02
38 4925     -3.540637e+01 -1.273454e+02
38 1966     2.341021e+02 -1.188040e+02
38 4926     -3.241169e+02 -1.178492e+02
38 4927     -6.276483e+02 -1.191541e+02
38 1233     -3.355305e+02 8.406335e+01
38 4928     -7.556622e+01 4.075800e+01
38 1475     -1.838490e+02 5.946143e+01
38 4929     4.690786e+02 6.162958e+01
38 1232     -2.868248e+02 6.751672e+01
38 722     -3.032890e+02 6.739795e+01
38 1941     -1.756565e+02 7.561545e+01
38 594     -1.615315e+02 7.771799e+01
38 1018     -1.425438e+02 7.972818e+01
38 1969     -3.169434e+02 8.598761e+01
38 1234     -2.813056e+02 8.870993e+01
38 1237     3.894553e+02 9.126135e+01
38 3129     -2.499117e+02 9.096564e+01
38 4930     -5.916764e+02 9.294928e+01
38 593     9.180548e+01 9.543146e+01
38 138     1.428420e+02 9.637872e+01
38 282     -1.575762e+02 9.813766e+01
38 2628     -3.746318e+02 1.014868e+02
38 3118     -3.191467e+02 -2.398059e+01
38 1221     2.750992e+02 -9.484406e+00
38 2783     3.548389e+02 -2.612366e+00
38 1511     -2.296103e+02 2.715994e+01
38 4931     -2.071310e+02 3.110815e+01
38 4932     -2.573473e+02 3.068658e+01
38 4933     -3.785524e+02 1.316965e+02
38 4934     -3.240321e+02 -1.483906e+02
38 4284     1.563256e+02 2.441423e+02
38 214     2.653795e+02 1.259057e+02
38 4935     -2.657666e+02 -1.511352e+02
38 4936     -3.536334e+02 1.352609e+02
38 4937     -5.144316e+02 1.011245e+02
38 1485     -2.318422e+02 9.210294e+01
38 3620     -2.147525e+02 5.894727e+01
38 4938     1.169152e+02 -2.441915e+02
39 941     -1.778230e+02 5.114321e+02
39 4939     -2.159341e+02 4.368015e+02
39 1329     -2.428220e+02 5.100057e+02
39 4940     -3.151148e+02 4.971551e+02
39 89     -1.269434e+02 3.293354e+02
39 1877     6.505107e+02 3.724263e+02
39 1892     -1.316561e+02 3.950751e+02
39 1346     -2.078060e+02 4.529428e+02
39 4941     -1.258121e+02 4.734841e+02
39 4942     -4.190116e+02 1.409958e+02
39 1410     -1.099152e+01 1.659307e+02
39 1901     -6.521466e+01 1.613719e+02
39 1438     1.009310e+02 4.669024e+02
39 702     1.055927e+01 4.356708e+02
39 4943     -4.726096e+02 4.099721e+02
39 4944     5.412621e+02 3.859164e+02
39 4945     -1.686097e+02 3.310524e+02
39 1978     4.338380e+02 1.563269e+02
39 2075     -1.994763e+02 5.939520e+01
39 4946     -4.453040e+02 5.110276e+02
39 1445     -8.732623e+01 4.914297e+02
39 712     4.879718e+01 4.502874e+02
39 1977     -5.315471e+02 3.778567e+02
39 1970     1.053702e+02 3.697569e+02
39 4947     7.232308e+02 3.185576e+02
39 1233     -5.663797e+02 5.243354e+02
39 193     -4.086250e+02 5.193770e+02
39 1485     -3.735879e+02 5.689209e+02
39 4948     -2.000382e+02 5.674522e+02
39 1941     -2.677170e+02 5.506911e+02
39 1969     -5.315835e+02 5.333725e+02
39 2004     -1.117240e+02 2.866055e+02
39 4949     -4.491564e+02 2.167078e+02
39 4950     2.676262e+02 2.866392e+02
39 4951     -4.032173e+02 3.298609e+02
39 4952     6.594104e+02 2.911333e+02
39 1414     2.272303e+02 3.107478e+02
39 2636     -5.467683e+02 8.787708e+01
39 2648     -4.552544e+02 1.171540e+02
39 2027     1.092442e+02 2.097142e+02
39 4953     -5.220987e+02 5.585532e+02
39 1232     -4.796204e+02 5.063659e+02
39 4954     4.961202e+02 5.172093e+02
39 594     -2.443203e+02 5.602982e+02
39 1443     4.500813e+02 5.765235e+02
39 4955     5.589944e+02 5.796309e+02
39 4956     2.883534e+02 3.880003e+02
39 1464     -4.835077e+01 3.434365e+02
39 1957     3.433228e-01 3.472276e+02
39 4957     7.206824e+02 3.672995e+02
39 3044     7.627618e+01 4.519010e+02
39 4958     -2.514247e+02 4.687833e+02
39 2798     6.928577e+01 4.731924e+02
39 495     -2.326193e+02 4.838827e+02
39 722     -5.101443e+02 5.014754e+02
39 4959     -3.724493e+02 2.903841e+02
39 2119     -5.300064e+02 4.665176e+02
39 4960     7.321544e+02 2.721178e+02
39 2649     -4.357440e+02 1.036879e+02
39 2641     -4.997834e+02 1.962252e+02
39 2016     2.974026e+02 1.757769e+02
39 4961     -6.084583e+02 5.111049e+02
39 3030     -4.808984e+02 5.688078e+02
39 788     -2.956735e+02 5.800311e+02
39 2645     -6.265874e+02 4.131909e+02
39 835     1.289626e+02 3.652508e+02
39 4962     -6.670739e+02 3.884532e+02
39 2107     2.582831e+02 4.207031e+02
39 2115     2.538324e+01 4.333187e+02
39 2644     -5.906821e+02 4.595764e+02
39 1123     -5.617303e+02 4.836131e+02
39 4963     4.241302e+02 -2.130157e+02
39 2647     -4.893429e+02 1.348608e+01
39 2646     -4.693971e+02 2.898718e+01
39 2165     -1.971741e+00 2.622292e+02
40 4964     1.609550e+02 3.379692e+02
40 3856     -4.328139e+02 4.683063e+02
40 4965     4.402256e+02 2.736655e+02
40 2139     -2.566395e+02 2.746813e+02
40 4966     5.978816e+02 2.928014e+02
40 4589     2.303171e+02 4.444387e+02
40 3473     1.640473e+02 4.864964e+02
40 4967     -6.969739e+01 1.347367e+02
40 3857     -5.813910e+02 1.486465e+02
40 4609     3.773041e+02 2.416779e+02
40 4968     -7.468587e+02 3.859880e+02
40 4617     4.810413e+02 2.634886e+02
40 4969     2.484076e+02 2.225223e+02
40 3522     1.542839e+02 4.620562e+02
