64 3432 16351
0 0     2.203677e+02 1.492853e+01
12 1624     -2.552863e+02 6.369170e+02
12 1625     -1.853133e+02 6.417967e+02
12 1626     -1.412288e+02 7.273661e+02
12 39     -3.367761e+01 -6.802185e+02
12 660     -1.273853e+01 8.953394e+01
12 1627     8.797681e+01 1.064387e+02
12 1628     -4.658049e+02 5.512225e+02
12 1629     -4.998024e+02 5.712312e+02
12 1630     -5.131703e+02 5.841815e+02
12 1631     -3.449281e+02 -2.971763e+02
12 1632     1.205261e+02 -5.424080e+02
12 1633     -5.696402e+02 -5.362251e+02
12 1634     1.303193e+02 -5.264214e+02
12 1635     -3.452759e+02 -4.660402e+02
12 1636     -4.974326e+02 -3.816729e+02
12 1106     -2.574475e+01 -3.798480e+02
12 1637     -3.028012e+02 -3.174626e+02
12 1638     -5.286691e+02 -5.451021e+02
12 1639     -4.011661e+02 -2.843278e+02
12 1459     -1.791854e+02 -2.806655e+02
12 1640     -3.715393e+01 -2.726833e+02
12 1641     -4.619581e+02 -2.618418e+02
12 1458     1.329172e+02 -2.596355e+02
12 1642     -2.174827e+02 -2.372123e+02
12 1643     -4.625080e+02 -2.212114e+02
12 1110     1.778578e+02 -2.129939e+02
12 1644     -4.648867e+02 -2.010136e+02
12 1645     -3.695812e+02 -6.921803e+02
12 1646     -2.981873e+02 -7.805375e+02
12 1647     -3.626724e+02 -7.137155e+02
12 622     1.676536e+02 -1.638113e+02
12 1648     -3.948005e+02 -6.158099e+02
12 1649     -1.598119e+02 -5.962445e+02
12 1650     1.077296e+02 -5.594082e+02
12 1443     1.712793e+01 6.851935e+01
12 27     -2.685193e+01 6.900055e+01
12 28     -5.381775e+00 7.314642e+01
12 1651     4.469285e+02 7.771167e+01
12 1447     -1.091989e+02 1.039048e+02
12 1652     -2.736221e+02 1.046047e+02
12 1441     3.278564e+01 5.579254e+01
12 1653     -4.813267e+02 1.261445e+02
12 1654     -8.281317e+01 1.786971e+02
12 55     -8.952087e+00 -5.021484e+00
12 1655     -4.223820e+02 -1.622095e+02
12 620     -2.346770e+02 -1.434163e+02
12 1123     -1.925464e+01 -1.327861e+02
12 1656     -4.474174e+02 -9.715503e+01
12 1657     2.032077e+02 -5.322473e+01
12 625     -2.260716e+02 -4.968420e+01
12 63     1.475195e+01 -7.974243e-01
12 64     3.214362e+01 1.297009e+01
12 70     -4.857330e+01 1.624945e+01
12 1658     -4.843916e+02 2.492908e+01
12 1659     1.683687e+02 3.838757e+01
12 26     7.326782e+00 3.865082e+01
12 66     -1.932385e+01 4.154547e+01
12 1660     -2.529709e+02 5.489052e+02
12 1661     1.568616e+01 -2.467980e+02
12 1485     7.971802e+01 -2.611255e+02
12 1662     1.204771e+02 -6.343182e+02
12 1520     1.298170e+02 -6.191459e+02
12 1663     -9.516687e+01 -6.279884e+02
12 1664     1.122028e+02 -6.199232e+02
12 1665     -2.360156e+02 -5.964282e+02
12 1666     -1.757098e+02 -5.381053e+02
12 1089     2.235074e+02 -3.475321e+02
12 1667     1.151134e+02 -3.802930e+02
12 1668     -8.975583e+01 -4.156320e+02
12 1669     -5.880170e+01 -4.168982e+02
12 1670     -3.073920e+01 -4.156117e+02
12 1671     -5.310994e+02 -4.487340e+02
12 78     5.032288e+00 -7.395630e+00
12 73     -2.096820e+01 3.420471e+01
12 871     -1.554324e+02 -2.383494e+02
12 1672     1.397624e+02 -8.111328e+00
12 1673     -1.891884e+02 7.234406e+01
12 1674     -3.687734e+02 -1.789409e+02
12 1675     2.002578e+02 1.237761e+02
12 56     -2.273596e+01 -2.124501e+02
12 1676     -3.991964e+02 -1.123223e+02
12 594     2.166995e+02 -1.115333e+02
12 1677     -4.833984e-02 -2.169788e+01
12 134     -1.757281e+01 -2.084656e+01
12 133     -3.431744e+01 -1.661285e+01
12 1473     2.681757e+01 -2.665917e+02
12 1678     1.893964e+02 1.629296e+02
12 1679     1.566960e+02 1.666967e+02
13 1680     -3.489258e+00 -2.438702e+02
13 1527     -1.978089e+02 -4.575397e+01
13 1407     -1.085126e+01 -4.657709e+02
13 1681     1.568145e+02 -5.250061e+02
13 984     6.800415e+00 2.584399e+01
13 1528     -1.008088e+02 6.182256e+02
13 1409     -2.258427e+02 -3.854567e+02
13 1682     6.565186e+01 -4.140260e+02
13 1529     -4.083780e+02 9.456305e+01
13 1683     -4.059371e+02 -4.077378e+02
13 1684     -8.395935e+00 -3.324070e+02
13 1532     -4.799287e+02 -3.205283e+02
13 391     -3.134155e+00 -1.678640e+02
13 1533     -3.410004e+02 2.343574e+02
13 1534     -3.806778e+02 3.417963e+02
13 1535     1.862941e+02 7.721387e+01
13 1536     -2.682986e+02 6.731622e+01
13 1410     -1.241864e+01 -6.325514e+02
13 1075     -1.465404e+02 -3.371436e+02
13 1304     1.312637e+02 -3.418967e+02
13 1411     -1.777194e+02 -4.158136e+02
13 1685     1.617585e+02 -4.221300e+02
13 49     1.273492e+02 -1.527770e+02
13 1541     -5.099948e+02 6.066104e+02
13 1540     -1.610807e+02 2.868440e+02
13 1312     1.268001e+02 2.434863e+01
13 1686     -9.621262e+01 -1.207086e+01
13 1548     -5.342850e+02 -5.489480e+02
13 1687     1.110718e+02 -1.601489e+01
13 1077     -3.108582e+00 -6.760675e+01
13 1688     -1.314680e+02 -1.489579e+02
13 1539     -3.072453e+02 -2.073993e+02
13 1538     -3.414466e+02 -4.423092e+02
13 1542     -2.167663e+02 5.781005e+02
13 1543     -1.469489e+01 5.139291e+02
13 1544     -3.713575e+02 4.170493e+02
13 1545     1.398248e+02 2.909292e+02
13 570     -5.610193e+01 1.089722e+01
13 1546     -3.702229e+02 -1.487046e+02
13 1547     -4.450309e+02 -1.712218e+02
13 1557     -3.677518e+02 -2.180066e+02
13 1078     2.387836e+02 -2.895017e+02
13 995     -2.059320e+02 -5.500435e+02
13 1689     7.652875e+01 1.560834e+01
13 1549     1.718090e+02 -5.677592e+02
13 1690     6.491333e+01 -6.254333e+02
13 1691     -1.634684e+02 -5.681053e+02
13 1552     1.374559e+02 1.970074e+02
13 1550     -2.548306e+02 1.289303e+02
13 1551     -5.283181e+02 1.015322e+02
13 579     -9.059033e+01 -6.504608e+01
13 1692     9.778839e+01 -6.271405e+01
13 585     -5.797784e+01 -7.274902e+01
13 1371     2.821686e+02 -8.040729e+01
13 999     1.243762e+02 -9.200800e+01
13 1553     -1.850313e+02 4.491434e+02
13 1554     -2.327006e+02 6.606603e+02
13 7     -2.808466e+01 -1.377885e+02
13 1577     -2.982465e+01 1.515300e+02
13 1555     -3.486921e+02 -2.654358e+02
13 51     2.341541e+01 -1.424288e+02
13 1693     1.136088e+02 -6.366405e+02
13 1093     2.085652e+02 -6.137457e+02
13 1084     1.360185e+02 -6.047174e+02
13 1083     -1.937970e+02 -4.952734e+02
13 1694     2.025211e+02 -4.764669e+02
13 1081     1.335173e+02 -4.752047e+02
13 1311     -1.574200e+02 -4.732423e+02
13 1556     -4.712060e+02 -2.377643e+02
13 571     2.237201e+01 -2.511407e+02
13 1079     -3.682574e+01 -3.082692e+02
13 1695     2.171301e+01 -3.148448e+02
13 1696     -3.754626e+01 -3.554833e+02
13 1001     1.976605e+01 -3.566910e+02
13 1560     -4.297578e+02 4.595391e+02
13 1561     -1.535317e+02 4.263146e+02
13 1562     -2.815152e+02 3.825299e+02
13 1558     7.207983e+01 3.609920e+02
13 1578     8.104431e+00 1.818811e+02
13 1566     -1.560471e+02 6.644217e+02
13 1565     -1.913205e+02 6.529185e+02
13 1564     -1.257441e+02 6.493680e+02
13 1563     -8.064697e+01 5.346701e+02
13 1559     -4.132133e+02 5.161319e+02
13 1087     2.330998e+02 -4.913181e+02
13 1569     -5.232236e+02 -3.520868e+02
13 1697     4.168784e+02 -4.116099e+02
13 1012     -1.569894e+02 -4.299784e+02
13 1013     1.336899e+02 -4.353083e+02
13 1429     2.280799e+02 -6.417512e+02
13 1698     -5.167877e+01 -6.652662e+02
13 1015     -2.249853e+02 -4.719165e+02
13 584     -5.471191e+01 -3.450616e+01
13 895     7.241272e+01 1.359659e+02
13 1576     -4.915377e+02 1.288796e+02
13 1699     1.559023e+02 -2.589874e+01
13 1096     6.585980e+01 -3.636969e+01
13 1573     -2.278589e+02 -9.955408e+01
13 1700     4.306676e+02 -3.146089e+02
13 1574     -2.678963e+02 2.940628e+02
13 1580     -7.368390e+01 2.618917e+02
13 1610     -1.395322e+02 -2.962665e+01
13 1609     -4.699787e+02 2.086713e+02
13 1701     2.925171e+00 2.145950e+02
13 1702     7.214105e+01 2.647678e+02
13 1602     5.162268e+02 1.548835e+02
13 1567     2.384158e+02 9.125171e+01
13 1088     -1.013235e+02 -6.015820e+01
13 1603     -3.520680e+02 1.384883e+02
13 1572     -2.900905e+02 -2.344126e+02
13 1594     2.398388e+02 -3.182750e+02
13 1584     -5.629918e+02 1.823025e+02
13 1587     -4.396857e+02 5.880974e+02
13 1588     -1.064135e+02 5.560672e+02
13 1586     -1.267539e+02 6.987472e+02
13 1585     -1.686195e+02 7.119777e+02
13 1611     -1.646639e+02 3.471084e+02
13 1593     -2.535741e+02 3.864155e+02
13 1591     -6.666858e+01 4.179301e+02
13 1590     -8.848758e+01 4.283216e+02
13 1703     -2.293894e+02 -6.607301e+02
13 18     -1.775519e+02 -6.628597e+02
13 1398     -1.305719e+02 -6.657374e+02
13 1704     -1.912909e+01 -6.689371e+02
13 1705     9.150464e+01 -6.695682e+02
13 1428     1.469595e+02 -6.682815e+02
13 20     -1.508733e+02 -6.792698e+02
13 1579     -1.009529e+02 -6.782853e+02
13 1436     1.523132e+01 -6.778734e+02
13 1706     -1.642925e+02 -6.336787e+02
13 1707     8.559692e+01 -7.235127e+02
13 1708     -3.814233e+01 -7.572395e+02
13 1598     -3.570611e+02 -4.553027e+02
13 1597     -5.132978e+02 -3.749683e+02
13 1026     -2.474039e+02 -4.651980e+02
13 1029     -2.291930e+02 -5.156057e+02
13 1709     -2.349117e+02 -5.784232e+02
13 1710     -2.383992e+02 -6.106559e+02
13 634     1.125825e+02 -5.561823e+01
13 1592     -2.039275e+02 4.137037e+02
13 1608     3.449504e+02 -4.462097e+00
13 1711     2.263477e+02 2.510822e+02
13 1607     2.154000e+02 3.921570e+00
13 1575     2.814969e+02 7.177368e+00
13 1606     -2.312849e+02 7.062744e+00
13 1605     3.405758e+02 4.177563e+01
13 1604     -4.763792e+02 4.336902e+01
13 1589     -2.940595e+02 4.421705e+02
13 1596     4.999247e+02 -1.968521e+02
13 1712     4.006819e+02 -7.447174e+01
13 1595     -3.247449e+02 -1.160311e+02
13 1040     1.032052e+02 -1.132047e+02
13 15     -2.017761e+00 -1.038450e+02
13 607     1.894213e+02 -9.035529e+01
13 1112     -2.579785e+02 -5.880137e+02
13 620     -2.157480e+02 -1.422007e+02
13 1614     -3.626470e+02 3.832746e+02
13 1612     -2.599420e+02 3.312894e+02
13 1613     -5.019725e+02 3.798815e+02
13 1713     -2.445123e+01 1.785566e+02
13 1615     -4.248035e+02 1.834479e+02
13 1616     -3.614737e+02 1.963163e+02
13 1617     4.331244e+02 2.020062e+02
13 1618     -3.860428e+02 2.129528e+02
13 1714     -4.383673e+01 2.224182e+02
13 1620     -4.044639e+02 2.505907e+02
13 1623     -1.456015e+02 6.333844e+02
13 1624     -2.400503e+02 6.330218e+02
13 1625     -1.705915e+02 6.384558e+02
13 1626     -1.275108e+02 7.238302e+02
13 1458     1.499695e+02 -2.583397e+02
13 1715     -1.874527e+02 -8.622394e+01
13 1443     3.336176e+01 6.967615e+01
13 28     1.188867e+01 7.401892e+01
13 1622     -3.386770e+02 3.227074e+02
13 1628     -4.487525e+02 5.448411e+02
13 1629     -4.821129e+02 5.643560e+02
13 1630     -4.949650e+02 5.776863e+02
13 1116     -5.859833e+01 -4.631840e+02
13 1633     -5.489111e+02 -5.298219e+02
13 1634     1.461920e+02 -5.237440e+02
13 1041     2.900965e+02 -5.221709e+02
13 1119     6.180969e+01 -5.145238e+02
13 1405     3.060321e+01 -5.097638e+02
13 1118     -2.368774e-01 -5.098715e+02
13 1402     -2.848615e+01 -4.879965e+02
13 1716     1.354919e+00 -4.713792e+02
13 1043     -1.343007e+02 -4.709746e+02
13 1109     3.121478e+01 -4.615906e+02
13 1638     -5.086353e+02 -5.395542e+02
13 1635     -3.265982e+02 -4.617911e+02
13 1108     5.367432e-01 -4.589286e+02
13 1114     -2.821594e+01 -4.596051e+02
13 1113     -8.841196e+01 -4.594514e+02
13 1671     -5.110861e+02 -4.439950e+02
13 1100     -1.140248e+02 -4.287292e+02
13 1106     -8.762329e+00 -3.768815e+02
13 1636     -4.775139e+02 -3.773143e+02
13 1484     1.739029e+02 -6.809983e+02
13 1645     -3.506156e+02 -6.861600e+02
13 38     -2.500056e+02 -6.722648e+02
13 1648     -3.755149e+02 -6.089056e+02
13 1649     -1.425527e+02 -5.940151e+02
13 1717     1.116879e+02 -5.717498e+02
13 1111     1.537391e+02 -5.688350e+02
13 1718     2.119165e+02 -5.597064e+02
13 1650     1.241515e+02 -5.568839e+02
13 1658     -4.658887e+02 2.469635e+01
13 617     9.125037e+01 -8.754102e+01
13 625     -2.081670e+02 -4.848987e+01
13 1719     -1.387914e+02 -1.116626e+01
13 1720     1.740583e+02 -9.611694e+00
13 1672     1.561926e+02 -8.175781e+00
13 55     8.461121e+00 -3.613708e+00
13 605     1.577836e+02 1.127081e+01
13 1656     -4.288914e+02 -9.584338e+01
13 1659     1.845333e+02 3.984448e+01
13 27     -9.662109e+00 6.992841e+01
13 1651     4.553424e+02 7.710187e+01
13 860     -1.123072e+02 1.005206e+02
13 600     -9.270621e+01 1.040201e+02
13 1652     -2.556743e+02 1.043129e+02
13 1721     3.739496e+02 1.258763e+02
13 1653     -4.626814e+02 1.247812e+02
13 1637     -2.844557e+02 -3.149534e+02
13 1631     -3.258003e+02 -2.955210e+02
13 1639     -3.821898e+02 -2.817255e+02
13 1641     -4.430200e+02 -2.612588e+02
13 1642     -1.996339e+02 -2.354700e+02
13 1643     -4.433779e+02 -2.190936e+02
13 1110     1.967828e+02 -2.115479e+02
13 1644     -4.462349e+02 -1.972570e+02
13 1674     -3.506147e+02 -1.771033e+02
13 596     2.191943e+02 -1.653950e+02
13 622     1.852484e+02 -1.647329e+02
13 1655     -4.037287e+02 -1.606453e+02
13 1123     -2.484985e+00 -1.323241e+02
13 1121     2.106000e+01 -1.254308e+02
14 677     -4.327691e+02 -1.135294e+02
14 413     3.393003e+02 5.102368e+01
14 869     2.964391e+02 -1.004587e+02
14 1722     1.779002e+02 -1.732490e+02
14 415     -1.317296e+02 -1.625674e+02
14 830     -2.575139e+02 -9.047510e+01
14 1723     9.443262e+01 1.410150e+01
14 411     -9.266144e+01 5.876038e+01
14 867     -2.703557e+02 1.860910e+02
14 77     -5.906836e+01 -2.062006e+02
14 1443     1.266967e+02 2.253392e+02
14 28     -1.701166e+01 2.567530e+02
14 424     1.719287e+01 -3.802875e+01
14 427     1.397269e+02 3.239865e+02
14 89     -1.217630e+02 2.679592e+02
14 88     6.659009e+01 2.714668e+02
14 86     2.287905e+02 2.002124e+02
14 418     -2.829651e+00 1.151549e+02
14 96     -2.580619e+02 -2.185306e+02
14 92     1.203564e+02 -3.148840e+02
14 425     -4.430371e+01 -2.005591e+01
14 113     -1.512927e+01 1.941001e+02
14 439     6.422776e+02 -3.179053e+01
14 719     -6.395178e+02 -4.980652e+00
14 102     5.187528e+02 3.646259e+01
14 891     -5.843719e+02 5.411237e+01
14 99     4.837708e+02 1.288406e+02
14 110     5.415608e+02 1.397091e+02
14 144     9.704205e+01 1.737194e+02
14 166     4.582776e+01 2.001384e+02
14 167     -7.567413e+01 1.984957e+02
14 114     4.169276e+02 2.067015e+02
14 1184     -7.149207e+01 2.650107e+02
14 435     -3.665874e+02 -1.627787e+02
14 437     3.971674e+02 -1.600444e+02
14 128     1.940460e+02 -3.228911e+02
14 447     -9.457629e+01 -3.183340e+02
14 130     3.110906e+02 -2.848896e+02
14 131     -2.318702e+02 -2.798752e+02
14 438     4.161237e+02 -2.233730e+02
14 136     -3.463191e+02 -2.165356e+02
14 105     -4.946208e+02 -4.464166e+01
14 139     4.784180e+02 -1.445234e+02
14 127     -4.397431e+02 -1.340994e+02
14 188     2.214575e+01 -1.153737e+02
14 184     -9.047852e+01 -9.046759e+01
14 108     -4.071185e+02 -7.058038e+01
14 106     5.169777e+02 -5.590820e+01
14 894     -5.621309e+02 -5.497882e+01
14 441     -4.829692e+02 9.222064e+01
14 1236     -4.559108e+02 2.277299e+02
14 718     4.773024e+02 -7.117615e+00
14 726     -3.778513e+02 2.905387e+02
14 225     2.889496e+01 4.057901e+02
14 172     -3.161786e+01 3.865715e+02
14 148     -1.651329e+02 3.713331e+02
14 143     8.781586e+01 3.722507e+02
14 146     2.154741e+02 3.337941e+02
14 162     -5.759058e+02 1.039937e+02
14 154     -2.425788e+02 4.207153e+00
14 448     -4.836867e+02 6.838013e+00
14 142     2.252472e+02 3.899060e+01
14 158     -2.142025e+02 4.799011e+01
14 100     4.748180e+02 7.569012e+01
14 159     2.466608e+02 8.216626e+01
14 152     -5.724681e+02 1.053467e+00
14 449     1.776472e+02 1.158756e+02
14 163     -1.949528e+02 1.225132e+02
14 112     3.951638e+02 1.531022e+02
14 454     -1.146796e+02 1.722551e+02
14 1724     -4.625788e+02 1.748307e+02
14 451     3.648586e+02 2.237108e+02
14 168     4.245482e+02 2.618621e+02
14 755     -2.287665e+01 3.153684e+02
14 452     -2.750479e+02 3.402310e+02
14 734     1.245196e+02 -9.236304e+01
14 153     2.572059e+02 -6.135925e+00
14 934     3.727045e+01 -2.497776e+02
14 736     2.458407e+02 -2.172169e+02
14 197     9.598621e+01 -1.362615e+02
14 189     5.619048e+02 -1.172578e+02
14 187     -5.342859e+02 -1.028536e+02
14 98     4.747551e+02 -9.249957e+01
14 178     2.082197e+02 -8.740302e+01
14 467     -1.719778e+02 -8.127863e+01
14 156     1.488755e+02 -5.466949e+01
14 733     -1.233265e+02 -5.004596e+01
14 150     2.028110e+02 -3.744055e+01
14 831     5.766379e+02 -1.869110e+01
14 161     -2.487604e+02 9.366199e+01
14 531     -3.863183e+02 2.016522e+02
14 760     -5.493110e+02 2.033739e+02
14 230     2.626648e+02 2.356989e+02
14 1725     5.130074e+02 2.192903e+02
14 233     5.130381e+02 1.811553e+02
14 165     -1.947780e+02 1.680207e+02
14 1726     1.751314e+02 1.640042e+02
14 494     -3.797469e+02 1.601287e+02
14 293     -4.360760e+02 1.332018e+02
14 493     5.770453e+02 1.193776e+02
14 1727     3.940947e+02 1.128488e+02
14 497     -5.532730e+02 2.403484e+02
14 498     -4.802790e+02 2.848814e+02
14 500     -3.229456e+02 2.940922e+02
14 499     4.110854e+02 3.056271e+02
14 170     3.160353e+02 3.340872e+02
14 482     2.813701e+02 3.699037e+02
14 173     1.814188e+02 3.873331e+02
14 483     -3.579499e+02 3.865031e+02
14 485     -2.204905e+02 4.240405e+02
14 487     -7.241211e+01 4.336741e+02
14 235     5.687073e+02 8.393433e+01
14 1728     2.159893e+02 -3.220093e+02
14 316     -1.389429e+02 -2.497595e+02
14 932     -1.737429e+02 -2.477490e+02
14 314     -4.545655e+02 -2.021054e+02
14 472     2.858312e+02 -1.976025e+02
14 204     -3.846001e+02 -1.471085e+02
14 1729     -5.281317e+02 -1.402557e+02
14 490     -3.814394e+02 -1.062150e+02
14 319     3.976167e+02 -7.352606e+01
14 321     -4.237314e+02 -2.760297e+01
14 496     -4.048860e+02 8.757739e+01
14 1730     -1.810101e+02 8.041754e+01
14 237     -4.008498e+02 5.034576e+01
14 478     -6.656856e+02 4.664728e+01
14 238     4.543313e+02 3.797864e+01
14 476     -1.675510e+02 1.397906e+01
14 477     -4.022347e+02 1.181738e+01
14 474     -3.663107e+02 -6.367639e+01
14 475     1.900275e+02 4.007202e+00
14 533     3.493169e+02 -1.390945e+02
14 1731     4.437848e+01 -1.122655e+02
14 315     3.604769e+02 -1.881240e+02
14 333     2.174803e+02 -2.517098e+02
14 219     -8.595117e+01 3.094084e+02
14 1732     4.372552e+01 -2.839156e+02
14 132     -3.441566e+02 -2.946981e+02
14 841     7.384930e+01 -3.342069e+02
14 929     3.002627e+02 -3.424369e+02
14 1733     -2.011607e+02 9.036011e+00
14 804     2.624843e+02 4.023142e+02
14 1072     -4.568277e+02 -3.421265e+01
14 307     1.109243e+02 4.409376e+02
14 803     1.109155e+02 3.646957e+02
14 562     -1.218382e+02 3.535955e+02
14 303     -2.901587e+01 3.377393e+02
14 302     -1.405791e+02 3.284420e+02
14 343     1.681716e+02 3.151449e+02
14 300     -2.375200e+02 2.987444e+02
14 297     -2.549902e+02 2.664312e+02
14 1066     -4.836180e+02 5.312708e+01
14 837     -5.884637e+02 1.072479e+02
14 308     -1.972086e+02 4.502091e+02
14 324     4.166853e+02 1.172850e+02
14 296     -3.337643e+02 2.620432e+02
14 1281     -3.476471e+01 1.946413e+02
14 530     3.639824e+02 2.161169e+02
14 809     -3.263866e+02 2.169116e+02
14 1734     4.638223e+02 1.773268e+02
14 1735     -2.523481e+02 -1.942334e+01
14 355     2.849833e+02 -1.161096e+01
14 828     4.093724e+02 -1.677856e+00
14 1736     2.823108e+02 1.100006e+01
14 1737     6.347632e+02 5.547626e+01
14 1738     -2.001666e+01 6.777203e+01
14 1739     -2.626132e+02 1.195203e+02
14 802     -5.860652e+02 1.324388e+02
14 112     3.960249e+02 1.567245e+02
14 340     -4.214416e+02 2.164016e+02
14 1740     -6.419641e+01 2.331853e+02
14 1741     5.454417e+02 2.619337e+02
14 1742     3.397805e+02 2.644824e+02
14 1743     -4.298779e+02 2.698764e+02
14 1064     -5.681586e+01 3.815169e+02
14 561     -2.661810e+02 3.858615e+02
14 1744     -4.439882e+02 -5.267059e+01
14 1745     2.552863e+02 1.107198e+02
14 1746     6.311566e+02 1.570240e+02
14 1747     -2.294861e+01 -3.370233e+02
14 339     2.619531e+02 -3.107297e+02
14 334     7.017542e+01 -2.688098e+02
14 846     3.081726e+02 -2.400505e+02
14 1748     -2.139387e+02 -2.111174e+02
14 1749     4.670607e+02 -1.867722e+02
14 1750     3.928997e+02 -1.492222e+02
14 1751     -3.110387e+02 -1.572766e+02
14 1752     -4.076264e+02 -6.738647e+01
14 1753     -4.805890e+02 -8.843927e+01
14 1754     5.842333e+02 -9.719122e+01
14 1755     4.513174e+02 -1.063445e+02
14 1756     -5.549387e+02 -1.087601e+02
14 332     7.182349e+01 -1.301664e+02
14 1757     5.579403e+02 -2.922797e+01
14 1758     5.334125e+02 -1.265609e+02
14 1759     5.200509e+02 2.368483e+02
14 1760     3.051825e+01 2.318759e+02
14 1761     3.432112e+02 2.044834e+02
